dumb, 3, 9591, 
dump, 2, 9594, 
dunne, 1, 9596, 
duplicate, 1, 9597, 
during, 21, 9598, 
dust, 1, 9619, 
dustin, 2, 9620, 
dutch, 1, 9622, 
duty, 4, 9623, 
duvall, 1, 9627, 
dy, 5, 9628, 
dye, 1, 9633, 
dying, 2, 9634, 
dynamic, 1, 9636, 
e, 1, 9637, 
e.g, 1, 9638, 
e.t, 3, 9639, 
e.t., 1, 9642, 
each, 20, 9643, 
eade, 1, 9663, 
eager, 1, 9664, 
eagerly, 1, 9665, 
eagerness, 1, 9666, 
ealing, 1, 9667, 
eaon, 1, 9668, 
ear, 11, 9669, 
earlier, 8, 9680, 
early, 20, 9688, 
earn, 1, 9708, 
earnest, 2, 9709, 
earth, 7, 9711, 
earthy, 1, 9718, 
ease, 1, 9719, 
easier, 2, 9720, 
easily, 5, 9722, 
east, 2, 9727, 
eastwick, 3, 9729, 
eastwood, 1, 9732, 
easy, 7, 9733, 
eat, 2, 9740, 
ebert, 5, 9742, 
ec, 1, 9747, 
ecalate, 1, 9748, 
ecape, 1, 9749, 
eccentric, 3, 9750, 
eccentricity, 2, 9753, 
echo, 1, 9755, 
echoe, 3, 9756, 
echoed, 1, 9759, 
ecl, 6, 9760, 
econd, 4, 9766, 
economic, 3, 9770, 
economical, 1, 9773, 
ecret, 1, 9774, 
ed, 2, 9775, 
eddie, 3, 9777, 
edgar, 1, 9780, 
edge, 5, 9781, 
edifying, 1, 9786, 
edit, 1, 9787, 
edited, 1, 9788, 
edith, 1, 9789, 
editing, 4, 9790, 
editor, 2, 9794, 
editorial, 120, 9796, 
edmond, 1, 9916, 
educating, 1, 9917, 
education, 2, 9918, 
edward, 5, 9920, 
edwina, 1, 9925, 
ee, 5, 9926, 
eem, 39, 9931, 
eerie, 2, 9970, 
ee}!uiucdcs!render, 1, 9972, 
effect, 25, 9973, 
effective, 7, 9998, 
effectively, 2, 10005, 
effort, 8, 10007, 
effortless, 1, 10015, 
egment, 1, 10016, 
ego, 2, 10017, 
eh, 2, 10019, 
eight, 3, 10021, 
eion, 1, 10024, 
eisenstein, 2, 10025, 
either, 14, 10027, 
elaine, 1, 10041, 
elderly, 6, 10042, 
elected, 1, 10048, 
electronic, 1, 10049, 
element, 13, 10050, 
elephant, 1, 10063, 
eli!oz, 1, 10064, 
eligible, 1, 10065, 
eliminate, 1, 10066, 
elisabeth, 2, 10067, 
elite, 1, 10069, 
elizabeth, 1, 10070, 
ellen, 1, 10071, 
eller, 2, 10072, 
elli, 1, 10074, 
elliot, 4, 10075, 
elliott, 1, 10079, 
ellison, 1, 10080, 
elm, 2, 10081, 
else, 24, 10083, 
elsewhere, 5, 10107, 
elucidate, 1, 10112, 
elvi, 1, 10113, 
embodiment, 1, 10114, 
embued, 1, 10115, 
emerald, 1, 10116, 
emilio, 1, 10117, 
emlyn, 1, 10118, 
emotion, 5, 10119, 
emotional, 8, 10124, 
emotionally, 1, 10132, 
emotionless, 1, 10133, 
emphai, 1, 10134, 
emphasize, 1, 10135, 
emphasized, 1, 10136, 
emphasizing, 1, 10137, 
empire, 1, 10138, 
empire., 1, 10139, 
employed, 1, 10140, 
employee, 1, 10141, 
employing, 1, 10142, 
empty, 6, 10143, 
emt, 1, 10149, 
enable, 1, 10150, 
enabling, 1, 10151, 
enacted, 1, 10152, 
enactment, 1, 10153, 
encampment, 1, 10154, 
encased, 1, 10155, 
encounter, 4, 10156, 
encountered, 1, 10160, 
encourage, 1, 10161, 
encouraged, 1, 10162, 
encouraging, 1, 10163, 
encyclopedia, 1, 10164, 
end, 37, 10165, 
endeavor, 1, 10202, 
ended, 2, 10203, 
ending, 11, 10205, 
endless, 1, 10216, 
enemy, 1, 10217, 
enforce, 1, 10218, 
enforcement, 2, 10219, 
engelbrecht, 1, 10221, 
engine, 1, 10222, 
engined, 1, 10223, 
england, 5, 10224, 
english, 9, 10229, 
engrossing, 6, 10238, 
enhance, 1, 10244, 
enhanced, 2, 10245, 
enhancement, 1, 10247, 
enhancing, 1, 10248, 
enigmatic, 1, 10249, 
enjoy, 15, 10250, 
enjoyable, 11, 10265, 
enjoyed, 13, 10276, 
enjoying, 8, 10289, 
enjoyment, 1, 10297, 
enlit, 1, 10298, 
ennio, 4, 10299, 
enough, 29, 10303, 
enquirer, 1, 10332, 
enquiring, 1, 10333, 
ensnared, 1, 10334, 
ensue, 1, 10335, 
entail, 1, 10336, 
enter, 3, 10337, 
entertain, 4, 10340, 
entertainer, 1, 10344, 
entertaining, 16, 10345, 
entertainment, 7, 10361, 
entertainment?, 1, 10368, 
enthrall, 1, 10369, 
enthusiasm, 1, 10370, 
enthusiastic, 1, 10371, 
entiment, 1, 10372, 
entire, 11, 10373, 
entirely, 10, 10384, 
entrancing, 1, 10394, 
entrusted, 1, 10395, 
entry, 1, 10396, 
envious, 1, 10397, 
environ, 1, 10398, 
enzyme, 1, 10399, 
epic, 4, 10400, 
epic., 1, 10404, 
episode, 7, 10405, 
episodic, 2, 10412, 
epitome, 1, 10414, 
equal, 2, 10415, 
equal,, 1, 10417, 
equality, 1, 10418, 
equally, 4, 10419, 
equel, 2, 10423, 
equivalent, 2, 10425, 
er, 1, 10427, 
era, 1, 10428, 
erase, 1, 10429, 
erased, 1, 10430, 
erial, 1, 10431, 
eric, 1, 10432, 
ermon, 1, 10433, 
ernestine, 1, 10434, 
erotic, 2, 10435, 
erratic, 1, 10437, 
errol, 1, 10438, 
error, 2, 10439, 
ervant, 1, 10441, 
esai, 2, 10442, 
escalating, 1, 10444, 
escape, 3, 10445, 
escaped, 5, 10448, 
especially, 21, 10453, 
esque, 1, 10474, 
essay, 1, 10475, 
essence, 1, 10476, 
essential, 3, 10477, 
essentially, 1, 10480, 
established, 1, 10481, 
establishment, 1, 10482, 
estevez, 1, 10483, 
estranged, 2, 10484, 
et, 9, 10486, 
etc, 6, 10495, 
ete, 1, 10501, 
ethan, 2, 10502, 
ethereal, 1, 10504, 
ethetic, 1, 10505, 
ethic, 1, 10506, 
ethical, 1, 10507, 
ethnic, 2, 10508, 
etting, 5, 10510, 
europe, 3, 10515, 
european, 1, 10518, 
eva, 1, 10519, 
evade, 2, 10520, 
evangelit, 2, 10522, 
evasion, 1, 10524, 
eve, 1, 10525, 
evelyn, 1, 10526, 
even, 50, 10527, 
evening, 4, 10577, 
event, 11, 10581, 
event...., 1, 10592, 
eventual, 1, 10593, 
eventually, 7, 10594, 
ever, 39, 10601, 
everett, 2, 10640, 
every, 28, 10642, 
everybody, 1, 10670, 
everyman, 1, 10671, 
everyone, 22, 10672, 
everything, 22, 10694, 
everywhere, 2, 10716, 
evidence, 4, 10718, 
evident, 1, 10722, 
evil, 8, 10723, 
evildoers!, 1, 10731, 
evilness, 1, 10732, 
evita, 1, 10733, 
evocative, 1, 10734, 
evoke, 1, 10735, 
evoked, 1, 10736, 
evolve, 2, 10737, 
ewok, 1, 10739, 
ex, 4, 10740, 
exact, 2, 10744, 
exacting, 1, 10746, 
exactly, 4, 10747, 
exaggerated, 2, 10751, 
examination, 2, 10753, 
examine, 5, 10755, 
example, 8, 10760, 
exceed, 1, 10768, 
exceedingly, 1, 10769, 
excellence, 1, 10770, 
excellent, 10, 10771, 
except, 11, 10781, 
exception, 6, 10792, 
exceptional, 1, 10798, 
excess, 2, 10799, 
excessively, 1, 10801, 
exchange, 2, 10802, 
excited, 2, 10804, 
excitement, 4, 10806, 
exciting, 5, 10810, 
exclamation, 1, 10815, 
exclusion, 1, 10816, 
exclusively, 1, 10817, 
excursion, 2, 10818, 
excuse, 2, 10820, 
exec, 1, 10822, 
executed, 4, 10823, 
execution, 2, 10827, 
executive, 8, 10829, 
exercise, 3, 10837, 
exhausted, 2, 10840, 
exile, 1, 10842, 
exist, 6, 10843, 
existed, 2, 10849, 
existence, 3, 10851, 
existential, 1, 10854, 
existing, 1, 10855, 
exit, 2, 10856, 
exiting, 1, 10858, 
exorcist, 1, 10859, 
expanded, 2, 10860, 
expect, 15, 10862, 
expectation, 3, 10877, 
expected, 10, 10880, 
expecting, 6, 10890, 
expense, 1, 10896, 
expensive, 1, 10897, 
experience, 17, 10898, 
experienced, 1, 10915, 
experiment, 5, 10916, 
experimental, 2, 10921, 
experimentation, 2, 10923, 
expert, 2, 10925, 
explain, 2, 10927, 
explaining, 1, 10929, 
explanation, 3, 10930, 
explicit, 3, 10933, 
exploit, 3, 10936, 
exploitation, 2, 10939, 
exploration, 2, 10941, 
explorer, 1, 10943, 
export, 1, 10944, 
exported, 1, 10945, 
exposed, 3, 10946, 
expreion, 1, 10949, 
exprese, 1, 10950, 
express, 2, 10951, 
expression, 2, 10953, 
expresso, 1, 10955, 
exquisite, 1, 10956, 
extemporaneous, 1, 10957, 
extend, 1, 10958, 
extended, 3, 10959, 
extensive, 1, 10962, 
extent, 6, 10963, 
exterior, 1, 10969, 
extra, 2, 10970, 
extradite, 1, 10972, 
extraneous, 2, 10973, 
extraordinary, 1, 10975, 
extrapolation, 1, 10976, 
extreme, 3, 10977, 
extremely, 11, 10980, 
exuberance, 1, 10991, 
eye, 18, 10992, 
f, 3, 11010, 
f**ker,, 1, 11013, 
fa, 1, 11014, 
facade, 1, 11015, 
face, 18, 11016, 
faced, 5, 11034, 
facet, 1, 11039, 
facing, 2, 11040, 
fact, 23, 11042, 
faction, 1, 11065, 
factor, 4, 11066, 
factory, 2, 11070, 
fade, 2, 11072, 
fading, 1, 11074, 
fail, 7, 11075, 
failed, 1, 11082, 
failing, 1, 11083, 
failure, 5, 11084, 
faint, 1, 11089, 
fair, 7, 11090, 
fairly, 19, 11097, 
fairy, 2, 11116, 
faith, 2, 11118, 
faith., 1, 11120, 
faithful, 2, 11121, 
faithfully, 1, 11123, 
fake, 2, 11124, 
falk, 1, 11126, 
fall, 12, 11127, 
fallible, 2, 11139, 
falling, 3, 11141, 
falsetto, 1, 11144, 
falsified, 1, 11145, 
falwell, 2, 11146, 
fame, 8, 11148, 
familiar, 7, 11156, 
familiarity, 1, 11163, 
family, 21, 11164, 
family/grateful, 1, 11185, 
famous, 6, 11186, 
fan, 16, 11192, 
fanciful, 1, 11208, 
fancy, 1, 11209, 
fanged, 1, 11210, 
fanny, 1, 11211, 
fantastic, 8, 11212, 
fantasy, 8, 11220, 
far, 21, 11228, 
farce, 3, 11249, 
farcical, 1, 11252, 
fare, 1, 11253, 
farm, 4, 11254, 
farmer, 3, 11258, 
farming, 2, 11261, 
fart, 1, 11263, 
farting, 1, 11264, 
fascinated, 1, 11265, 
fashioned, 1, 11266, 
fast, 8, 11267, 
fasten, 1, 11275, 
faster, 1, 11276, 
fat, 2, 11277, 
fatally, 1, 11279, 
fate, 3, 11280, 
father, 9, 11283, 
fathom, 1, 11292, 
fault, 5, 11293, 
favorable, 3, 11298, 
favorably, 1, 11301, 
favorite, 12, 11302, 
fbi, 1, 11314, 
fear, 3, 11315, 
fearless, 1, 11318, 
fearlessness, 1, 11319, 
feat, 2, 11320, 
featherweight, 1, 11322, 
feature, 7, 11323, 
featured, 1, 11330, 
fed, 3, 11331, 
fee, 1, 11334, 
feeble, 1, 11335, 
feed, 1, 11336, 
feel, 31, 11337, 
feeling, 17, 11368, 
feet, 1, 11385, 
feisty, 1, 11386, 
felix, 1, 11387, 
fell, 3, 11388, 
fellow, 5, 11391, 
felt, 7, 11396, 
female, 8, 11403, 
feminism, 1, 11411, 
ferrer, 2, 11412, 
ferri, 1, 11414, 
fertility, 1, 11415, 
fervently, 1, 11416, 
festival, 16, 11417, 
fetishe, 1, 11433, 
feud, 1, 11434, 
fever, 2, 11435, 
feverish, 1, 11437, 
few, 35, 11438, 
fi, 1, 11473, 
fiance, 2, 11474, 
fiction, 8, 11476, 
fictional, 2, 11484, 
fidelity, 1, 11486, 
fidget, 1, 11487, 
field, 10, 11488, 
fiendish, 1, 11498, 
fifteen, 2, 11499, 
fiftieth, 1, 11501, 
fifty, 3, 11502, 
fiftyized, 1, 11505, 
fight, 5, 11506, 
fighter, 3, 11511, 
fighting, 7, 11514, 
figure, 13, 11521, 
figuring, 1, 11534, 
fill, 1, 11535, 
filled, 3, 11536, 
film, 120, 11539, 
film...almost, 1, 11659, 
film...sort, 1, 11660, 
film/book, 1, 11661, 
filmed, 3, 11662, 
filmic, 1, 11665, 
filming, 2, 11666, 
filmmaker, 14, 11668, 
filmmaking, 4, 11682, 
filthy, 2, 11686, 
final, 8, 11688, 
finale, 1, 11696, 
finally, 20, 11697, 
financial, 3, 11717, 
find, 40, 11720, 
find., 1, 11760, 
finding, 5, 11761, 
fine, 9, 11766, 
finely, 2, 11775, 
finesse, 1, 11777, 
finest, 1, 11778, 
finger, 4, 11779, 
fingernail, 2, 11783, 
finished, 4, 11785, 
finn, 1, 11789, 
fire, 6, 11790, 
firearm, 1, 11796, 
fired, 1, 11797, 
fired., 1, 11798, 
firefighter, 1, 11799, 
fireman, 1, 11800, 
firepower, 1, 11801, 
firing, 1, 11802, 
firm, 4, 11803, 
firmly, 3, 11807, 
first, 55, 11810, 
firstly, 1, 11865, 
fish, 1, 11866, 
fisherman, 1, 11867, 
fist, 1, 11868, 
fit, 9, 11869, 
fitting, 1, 11878, 
five, 17, 11879, 
fix, 3, 11896, 
fixed, 1, 11899, 
flag, 2, 11900, 
flahback, 3, 11902, 
flail, 1, 11905, 
flair, 1, 11906, 
flake, 1, 11907, 
flaky, 1, 11908, 
flamboyant, 1, 11909, 
flame, 1, 11910, 
flamming, 1, 11911, 
flap, 1, 11912, 
flapping, 1, 11913, 
flare, 1, 11914, 
flash, 1, 11915, 
flashback, 1, 11916, 
flashe, 3, 11917, 
flashy, 1, 11920, 
flat, 4, 11921, 
flatfoot, 1, 11925, 
flaw, 2, 11926, 
flawed, 1, 11928, 
flawless, 2, 11929, 
flawlessly, 1, 11931, 
fledged, 1, 11932, 
fledgling, 1, 11933, 
flee, 2, 11934, 
fleeing, 3, 11936, 
fleming, 5, 11939, 
flesh, 7, 11944, 
fleshly, 1, 11951, 
fletcher, 1, 11952, 
fleur, 1, 11953, 
flew, 1, 11954, 
flick, 3, 11955, 
flilcker, 1, 11958, 
flim, 1, 11959, 
flinty, 1, 11960, 
flip, 1, 11961, 
flirt, 1, 11962, 
flirting, 1, 11963, 
float, 2, 11964, 
floating, 1, 11966, 
flooded, 1, 11967, 
floor, 3, 11968, 
floored, 1, 11971, 
florette, 1, 11972, 
flower, 1, 11973, 
flubbed, 1, 11974, 
fluff, 2, 11975, 
flush, 1, 11977, 
flute, 1, 11978, 
fly, 4, 11979, 
flying, 4, 11983, 
flynn, 1, 11987, 
focus, 2, 11988, 
foe, 1, 11990, 
fogerty, 1, 11991, 
foible, 1, 11992, 
foil, 2, 11993, 
foiled, 1, 11995, 
foley, 1, 11996, 
folk, 9, 11997, 
follow, 16, 12006, 
followed, 3, 12022, 
following, 4, 12025, 
fond, 3, 12029, 
fonda, 1, 12032, 
fondly, 1, 12033, 
food, 7, 12034, 
fool, 1, 12041, 
foot, 3, 12042, 
footage, 1, 12045, 
football, 1, 12046, 
footedness, 1, 12047, 
footing, 1, 12048, 
fop, 1, 12049, 
foppishness, 1, 12050, 
force, 10, 12051, 
forced, 10, 12061, 
forcibly, 2, 12071, 
ford, 4, 12073, 
fore, 1, 12077, 
forebear, 1, 12078, 
foreboding, 1, 12079, 
foreground, 2, 12080, 
foreign, 6, 12082, 
foreigner, 1, 12088, 
foremost, 1, 12089, 
forerunner, 1, 12090, 
foreshadowing, 2, 12091, 
foreshortened, 1, 12093, 
forever, 2, 12094, 
forged, 2, 12096, 
forget, 7, 12098, 
forgetable, 1, 12105, 
forgettable, 1, 12106, 
forgot, 1, 12107, 
forgotten, 2, 12108, 
form, 11, 12110, 
formal, 1, 12121, 
formatting, 120, 12122, 
former, 5, 12242, 
formerly, 1, 12247, 
forming, 2, 12248, 
formualae, 1, 12250, 
formula, 3, 12251, 
formulaic, 1, 12254, 
forsythe, 1, 12255, 
forth, 5, 12256, 
forthright, 1, 12261, 
fortune, 7, 12262, 
forty, 1, 12269, 
forward, 2, 12270, 
foul, 2, 12272, 
found, 21, 12274, 
foundation, 1, 12295, 
founding, 1, 12296, 
four, 19, 12297, 
fourth, 5, 12316, 
fox, 5, 12321, 
fractional, 1, 12326, 
fragging, 1, 12327, 
fraggle, 1, 12328, 
fraley, 1, 12329, 
frame, 2, 12330, 
framed, 1, 12332, 
framing, 1, 12333, 
france, 2, 12334, 
franci, 2, 12336, 
francisco, 1, 12338, 
franco, 1, 12339, 
frank, 6, 12340, 
frank?, 1, 12346, 
frankenstein, 1, 12347, 
frankie, 2, 12348, 
frankly, 3, 12350, 
frankness, 1, 12353, 
frantic, 2, 12354, 
fray, 1, 12356, 
freak, 1, 12357, 
frear, 2, 12358, 
freddie, 1, 12360, 
freddy, 1, 12361, 
free, 2, 12362, 
freeberg, 1, 12364, 
freelance, 1, 12365, 
freemaon, 1, 12366, 
freemason, 1, 12367, 
french, 9, 12368, 
frenetic, 1, 12377, 
frenzy, 1, 12378, 
frequent, 1, 12379, 
frequently, 2, 12380, 
fresh, 1, 12382, 
fretting, 1, 12383, 
freudian, 2, 12384, 
friar, 1, 12386, 
fricke, 1, 12387, 
friction, 2, 12388, 
friday, 7, 12390, 
fridge, 1, 12397, 
fried, 2, 12398, 
friend, 30, 12400, 
friendly, 3, 12430, 
friendship, 3, 12433, 
frighten, 1, 12436, 
frightened, 1, 12437, 
frightening, 6, 12438, 
frisby, 1, 12444, 
fritzinger, 10, 12445, 
from:, 1, 12455, 
front, 5, 12456, 
froth, 1, 12461, 
froud, 1, 12462, 
frown, 1, 12463, 
fruit, 2, 12464, 
frustrated, 4, 12466, 
frustrating, 1, 12470, 
fu, 1, 12471, 
fulfill, 2, 12472, 
full, 16, 12474, 
fumbling, 1, 12490, 
fume, 1, 12491, 
fun, 18, 12492, 
function, 1, 12510, 
fund, 1, 12511, 
funding, 1, 12512, 
funeral, 1, 12513, 
funicello, 2, 12514, 
funnier, 2, 12516, 
funniest, 3, 12518, 
funny, 34, 12521, 
furd, 1, 12555, 
furniture, 2, 12556, 
further, 6, 12558, 
fused, 3, 12564, 
future, 12, 12567, 
fx, 1, 12579, 
g, 1, 12580, 
g.w, 1, 12581, 
gabor, 1, 12582, 
gad, 1, 12583, 
gadget, 2, 12584, 
gadgetry, 1, 12586, 
gag, 7, 12587, 
gaijin, 1, 12594, 
gaily, 1, 12595, 
gain, 2, 12596, 
gained, 2, 12598, 
galahad, 1, 12600, 
galaxy, 1, 12601, 
gallery, 2, 12602, 
galore, 2, 12604, 
galvanizing, 1, 12606, 
gambling, 1, 12607, 
game, 8, 12608, 
gandhi, 1, 12616, 
gang, 3, 12617, 
gangbuster, 1, 12620, 
gangster, 4, 12621, 
garber, 1, 12625, 
garcin, 1, 12626, 
gargantuan, 1, 12627, 
garnered, 1, 12628, 
gary, 7, 12629, 
gasp, 1, 12636, 
gate, 1, 12637, 
gather, 1, 12638, 
gathered, 1, 12639, 
gave, 6, 12640, 
gawd, 1, 12646, 
gay, 1, 12647, 
gene, 4, 12648, 
genealogy, 1, 12652, 
general, 10, 12653, 
generalized, 1, 12663, 
generally, 11, 12664, 
generate, 2, 12675, 
generated, 1, 12677, 
generation, 3, 12678, 
generous, 1, 12681, 
genetic, 1, 12682, 
genius, 1, 12683, 
genre, 9, 12684, 
genteel, 1, 12693, 
gentility, 1, 12694, 
gentle, 1, 12695, 
gentleman, 1, 12696, 
gently, 1, 12697, 
gentry, 1, 12698, 
genuine, 6, 12699, 
genuinely, 1, 12705, 
geoff, 1, 12706, 
geoffrey, 1, 12707, 
george, 10, 12708, 
gerard, 1, 12718, 
german, 120, 12719, 
german/west, 1, 12839, 
germany, 2, 12840, 
gestapo, 1, 12842, 
gesticulating, 1, 12843, 
get, 71, 12844, 
getting, 19, 12915, 
geture, 1, 12934, 
ghost, 2, 12935, 
ghostie, 1, 12937, 
ghotbuter, 2, 12938, 
ghoulie, 1, 12940, 
ghoulish, 1, 12941, 
giant, 4, 12942, 
gibe, 1, 12946, 
gibson, 3, 12947, 
gielgud, 1, 12950, 
gifted, 1, 12951, 
giggle, 1, 12952, 
giggling, 1, 12953, 
gilford, 1, 12954, 
gilley, 1, 12955, 
gilligan, 2, 12956, 
gimmick, 1, 12958, 
girl, 18, 12959, 
girl,, 1, 12977, 
girlfriend, 8, 12978, 
gist, 1, 12986, 
give, 43, 12987, 
given, 20, 13030, 
giving, 9, 13050, 
glacier, 1, 13059, 
glad, 3, 13060, 
glanzelius, 1, 13063, 
glaring, 1, 13064, 
glass, 3, 13065, 
glazer, 1, 13068, 
glazer%osupyr@cposgd, 1, 13069, 
glazer@osupyr.uucp, 1, 13070, 
glen, 2, 13071, 
glide, 1, 13073, 
glimpse, 2, 13074, 
glitzy, 1, 13076, 
globus, 1, 13077, 
gloria, 1, 13078, 
glory, 2, 13079, 
glover, 3, 13081, 
glowingly, 1, 13084, 
glue, 1, 13085, 
glued, 1, 13086, 
go, 34, 13087, 
goal, 3, 13121, 
goblin, 1, 13124, 
god, 3, 13125, 
godfather, 2, 13128, 
godfrey, 1, 13130, 
godzilla, 1, 13131, 
goe, 18, 13132, 
goer, 1, 13150, 
gogol, 2, 13151, 
going, 36, 13153, 
golan, 1, 13189, 
gold, 1, 13190, 
goldberg, 1, 13191, 
goldblum, 1, 13192, 
golden, 3, 13193, 
goldfinger, 1, 13196, 
goldfinger>, 1, 13197, 
goldsmith, 1, 13198, 
goldwaith, 1, 13199, 
golly., 1, 13200, 
gone, 9, 13201, 
gonna, 1, 13210, 
good, 83, 13211, 
good!, 1, 13294, 
good., 1, 13295, 
goodman, 1, 13296, 
goodness, 2, 13297, 
goofy, 1, 13299, 
goon, 1, 13300, 
goonies<, 1, 13301, 
goony, 1, 13302, 
goose, 1, 13303, 
gore, 5, 13304, 
gory, 1, 13309, 
gosh, 3, 13310, 
gospel, 2, 13313, 
gossip, 3, 13315, 
got, 26, 13318, 
gothic, 1, 13344, 
gotta, 1, 13345, 
gotten, 5, 13346, 
gourmand, 1, 13351, 
gourmet, 2, 13352, 
government, 6, 13354, 
gower, 1, 13360, 
grab, 1, 13361, 
grace, 6, 13362, 
grade, 10, 13368, 
gradual, 2, 13378, 
gradually, 2, 13380, 
graduating, 1, 13382, 
graduation, 1, 13383, 
grail, 2, 13384, 
grain, 1, 13386, 
grammar, 1, 13387, 
granddaughter, 1, 13388, 
grandmother, 2, 13389, 
grandpa, 1, 13391, 
grant, 5, 13392, 
graphic, 2, 13397, 
graphically, 1, 13399, 
gratifying, 1, 13400, 
gratuitous, 2, 13401, 
gratuitously, 2, 13403, 
gray, 1, 13405, 
grease, 1, 13406, 
greaser, 2, 13407, 
great, 37, 13409, 
greater, 3, 13446, 
greatest, 6, 13449, 
greatly, 1, 13455, 
greatness, 2, 13456, 
greedy, 1, 13458, 
greek, 1, 13459, 
green, 6, 13460, 
greenberg, 1, 13466, 
greg, 1, 13467, 
gregory, 2, 13468, 
gremlin, 2, 13470, 
grenkowitz, 1, 13472, 
greta, 1, 13473, 
grew, 4, 13474, 
griffin, 1, 13478, 
griffith, 2, 13479, 
grim, 1, 13481, 
grin, 5, 13482, 
grinch, 1, 13487, 
grind, 1, 13488, 
grip, 1, 13489, 
gripe, 1, 13490, 
gripping, 1, 13491, 
grisly, 1, 13492, 
grist, 1, 13493, 
grit, 2, 13494, 
gritty, 2, 13496, 
groan, 1, 13498, 
grocery, 3, 13499, 
grodin, 2, 13502, 
groovy, 1, 13504, 
grossed, 2, 13505, 
ground, 3, 13507, 
group, 11, 13510, 
grow, 4, 13521, 
growing, 6, 13525, 
grown, 1, 13531, 
growth, 1, 13532, 
grudgingly, 1, 13533, 
grunt, 2, 13534, 
guaranteed, 1, 13536, 
guard, 3, 13537, 
guerilla, 1, 13540, 
guerra, 1, 13541, 
guese, 1, 13542, 
guess, 17, 13543, 
guessed, 1, 13560, 
guessing, 1, 13561, 
guest, 3, 13562, 
guet, 2, 13565, 
guide, 2, 13567, 
guinness, 2, 13569, 
gulf, 2, 13571, 
gum, 1, 13573, 
gummi, 1, 13574, 
gun, 7, 13575, 
gun., 1, 13582, 
gunfighter, 1, 13583, 
gung, 1, 13584, 
gunnery, 1, 13585, 
gunpoint, 1, 13586, 
gurrah, 1, 13587, 
gut, 7, 13588, 
guttenberg, 1, 13595, 
guy, 19, 13596, 
gym, 1, 13615, 
gymnatic, 1, 13616, 
h, 1, 13617, 
h.i, 4, 13618, 
ha, 120, 13622, 
habit, 3, 13742, 
hacked, 1, 13745, 
hackford, 1, 13746, 
hackman, 2, 13747, 
hadn, 1, 13749, 
haggarty, 1, 13750, 
hail, 2, 13751, 
hailed, 1, 13753, 
hair, 5, 13754, 
haired, 1, 13759, 
hal, 1, 13760, 
half, 22, 13761, 
halfway, 1, 13783, 
hall, 1, 13784, 
halliwell, 2, 13785, 
hallstrom, 1, 13787, 
hallucination, 1, 13788, 
hammer, 2, 13789, 
hammett, 1, 13791, 
hamming, 1, 13792, 
hammy, 1, 13793, 
hand, 18, 13794, 
hand., 1, 13812, 
handed, 2, 13813, 
handful, 1, 13815, 
handgun, 1, 13816, 
handled, 2, 13817, 
handsome, 2, 13819, 
handyman, 1, 13821, 
hanford, 1, 13822, 
hang, 5, 13823, 
hanged, 2, 13828, 
hanger, 1, 13830, 
hanging, 2, 13831, 
hannah, 4, 13833, 
happen, 13, 13837, 
happened, 8, 13850, 
happened?, 1, 13858, 
happening, 2, 13859, 
happily, 1, 13861, 
happy, 7, 13862, 
hard, 18, 13869, 
hardened, 1, 13887, 
hardest, 1, 13888, 
hardhip, 1, 13889, 
hardly, 4, 13890, 
hardware, 1, 13894, 
hark, 1, 13895, 
harlan, 1, 13896, 
harlem, 1, 13897, 
harm, 1, 13898, 
harmless, 1, 13899, 
harmon, 1, 13900, 
harmony, 1, 13901, 
harrison, 1, 13902, 
harry, 5, 13903, 
harsh, 1, 13908, 
harshly, 1, 13909, 
harvest, 1, 13910, 
harvey, 1, 13911, 
hasn, 5, 13912, 
hat, 2, 13917, 
hate, 9, 13919, 
hated, 1, 13928, 
hatred, 2, 13929, 
hauer, 2, 13931, 
hauff, 1, 13933, 
haunt, 1, 13934, 
haven, 3, 13935, 
having, 29, 13938, 
hawaii, 1, 13967, 
hawk, 1, 13968, 
hawking, 1, 13969, 
hazard, 1, 13970, 
he, 86, 13971, 
head, 19, 14057, 
headed, 2, 14076, 
headedness, 1, 14078, 
header, 1, 14079, 
heading, 2, 14080, 
headmistress., 1, 14082, 
headquarter, 1, 14083, 
headquartered, 1, 14084, 
headroom, 1, 14085, 
healed, 1, 14086, 
healer, 1, 14087, 
health, 2, 14088, 
healthy, 2, 14090, 
heaped, 1, 14092, 
hear, 11, 14093, 
heard, 9, 14104, 
hearing, 2, 14113, 
heart, 11, 14115, 
hearted, 3, 14126, 
heartthrob, 1, 14129, 
heat, 1, 14130, 
heavily, 4, 14131, 
heavy, 3, 14135, 
heck, 3, 14138, 
hedonism, 1, 14141, 
heet, 1, 14142, 
height, 1, 14143, 
heightening, 1, 14144, 
heinlein, 1, 14145, 
heir, 2, 14146, 
held, 1, 14148, 
helen, 4, 14149, 
helicopter, 1, 14153, 
heling, 1, 14154, 
hell, 4, 14155, 
hellmen, 1, 14159, 
helmet, 1, 14160, 
help, 23, 14161, 
helped, 3, 14184, 
helpless, 3, 14187, 
helplessness, 1, 14190, 
hemingway, 2, 14191, 
henchman, 3, 14193, 
henchmen, 2, 14196, 
henderon, 1, 14198, 
henderson, 2, 14199, 
henri, 1, 14201, 
henson, 1, 14202, 
her, 44, 14203, 
heralding, 1, 14247, 
here, 35, 14248, 
heritage, 1, 14283, 
herman, 3, 14284, 
hero, 11, 14287, 
hero,, 1, 14298, 
heroe, 6, 14299, 
